,session_no,question_by,question_type,question_count
1866,224,SHRI SYED AZEEZ PASHA,UNSTARRED,43
1867,224,SHRI T.M. SELVAGANAPATHI,STARRED,7
1868,224,SHRI T.M. SELVAGANAPATHI,UNSTARRED,41
1869,224,SHRI T.N. CHATURVEDI,UNSTARRED,1
1870,224,SHRI TARINI KANTA ROY,UNSTARRED,7
1871,224,SHRI TARIQ ANWAR,STARRED,7
1872,224,SHRI TARIQ ANWAR,UNSTARRED,32
1873,224,SHRI TARLOCHAN SINGH,UNSTARRED,2
1874,224,SHRI THOMAS SANGMA,UNSTARRED,7
1875,224,SHRI UPENDRA KUSHWAHA,STARRED,1
1876,224,SHRI UPENDRA KUSHWAHA,UNSTARRED,1
1877,224,SHRI VASANTHI STANLEY,STARRED,2
1878,224,SHRI VASANTHI STANLEY,UNSTARRED,19
1879,224,SHRIMATI HEMA MALINI,STARRED,4
1880,224,SHRIMATI HEMA MALINI,UNSTARRED,23
1881,224,SHRIMATI KUM KUM RAI,UNSTARRED,1
1882,224,SHRIMATI MAYA SINGH,STARRED,4
1883,224,SHRIMATI MAYA SINGH,UNSTARRED,33
1884,224,SHRIMATI RENUBALA PRADHAN,STARRED,2
1885,224,SHRIMATI RENUBALA PRADHAN,UNSTARRED,5
1886,224,SHRIMATI SHOBHANA BHARTIA,STARRED,4
1887,224,SHRIMATI SHOBHANA BHARTIA,UNSTARRED,36
1888,224,SHRIMATI T. RATNA BAI,STARRED,4
1889,224,SHRIMATI T. RATNA BAI,UNSTARRED,40
1890,224,Sardar Balwinder Singh Bhunder,STARRED,6
1891,224,Sardar Balwinder Singh Bhunder,UNSTARRED,29
1892,224,Sardar Sukhdev Singh Dhindsa,STARRED,6
1893,224,Sardar Sukhdev Singh Dhindsa,UNSTARRED,32
1894,224,Shri A. W. Rabi Bernard,STARRED,2
1895,224,Shri A. W. Rabi Bernard,UNSTARRED,5
1896,224,Shri Ali Anwar Ansari,UNSTARRED,1
1897,224,Shri Ambeth Rajan,UNSTARRED,40
1898,224,Shri Anil Madhav Dave,STARRED,1
1899,224,Shri Anil Madhav Dave,UNSTARRED,32
1900,224,Shri Ashk Ali Tak,STARRED,3
1901,224,Shri Ashk Ali Tak,UNSTARRED,18
1902,224,Shri Avinash Pande,STARRED,1
1903,224,Shri Avinash Pande,UNSTARRED,14
1904,224,Shri Avinash Rai Khanna,STARRED,1
1905,224,Shri Avinash Rai Khanna,UNSTARRED,30
1906,224,Shri Avtar Singh Karimpuri,STARRED,1
1907,224,Shri Avtar Singh Karimpuri,UNSTARRED,9
1908,224,Shri Baishnab Parida,STARRED,9
1909,224,Shri Baishnab Parida,UNSTARRED,33
1910,224,Shri Bhubaneswar Kalita,UNSTARRED,5
1911,224,Shri Biswajit Daimary,UNSTARRED,3
1912,224,Shri D. Bandyopadhyay,STARRED,2
1913,224,Shri D. Bandyopadhyay,UNSTARRED,7
1914,224,Shri D. Raja,STARRED,8
1915,224,Shri D. Raja,UNSTARRED,27
1916,224,Shri Dhiraj Prasad Sahu,STARRED,2
1917,224,Shri Dhiraj Prasad Sahu,UNSTARRED,27
1918,224,Shri Dilipbhai Pandya,STARRED,4
1919,224,Shri Dilipbhai Pandya,UNSTARRED,34
1920,224,Shri G. N. Ratanpuri,STARRED,1
1921,224,Shri G. N. Ratanpuri,UNSTARRED,17
1922,224,Shri H.K. Dua,STARRED,1
1923,224,Shri H.K. Dua,UNSTARRED,1
1924,224,Shri Husain Dalwai,STARRED,5
1925,224,Shri Husain Dalwai,UNSTARRED,21
1926,224,Shri Ishwarlal Shankarlal Jain,STARRED,5
1927,224,Shri Ishwarlal Shankarlal Jain,UNSTARRED,37
1928,224,Shri Jesudasu Seelam,STARRED,4
1929,224,Shri Jesudasu Seelam,UNSTARRED,18
1930,224,Shri K.N. Balagopal,STARRED,6
1931,224,Shri K.N. Balagopal,UNSTARRED,40
1932,224,Shri Kaptan Singh Solanki,STARRED,2
1933,224,Shri Kaptan Singh Solanki,UNSTARRED,25
1934,224,Shri Khekiho Zhimomi,UNSTARRED,7
1935,224,Shri M.P. Achuthan,STARRED,5
1936,224,Shri M.P. Achuthan,UNSTARRED,14
1937,224,Shri Meghraj Jain,STARRED,3
1938,224,Shri Meghraj Jain,UNSTARRED,7
1939,224,Shri Mohammed Adeeb,STARRED,4
1940,224,Shri Mohammed Adeeb,UNSTARRED,35
1941,224,Shri Mohd. Ali Khan,STARRED,8
1942,224,Shri Mohd. Ali Khan,UNSTARRED,47
1943,224,Shri Motilal Vora,STARRED,3
1944,224,Shri Motilal Vora,UNSTARRED,25
1945,224,Shri Nand Kumar Sai,STARRED,3
1946,224,Shri Nand Kumar Sai,UNSTARRED,40
1947,224,Shri Narendra Kumar Kashyap,UNSTARRED,9
1948,224,Shri Naresh Agrawal,STARRED,4
1949,224,Shri Naresh Agrawal,UNSTARRED,12
1950,224,Shri Naresh Gujral,STARRED,1
1951,224,Shri Naresh Gujral,UNSTARRED,13
1952,224,Shri Om Prakash Mathur,STARRED,1
1953,224,Shri Om Prakash Mathur,UNSTARRED,8
1954,224,Shri P. Bhattacharya,STARRED,2
1955,224,Shri P. Bhattacharya,UNSTARRED,3
1956,224,Shri P. Rajeeve,STARRED,3
1957,224,Shri P. Rajeeve,UNSTARRED,32
1958,224,Shri Parimal Nathwani,STARRED,3
1959,224,Shri Parimal Nathwani,UNSTARRED,37
1960,224,Shri Parshottam Rupala,STARRED,3
1961,224,Shri Parshottam Rupala,UNSTARRED,29
1962,224,Shri Parvez Hashmi,UNSTARRED,1
1963,224,Shri Piyush Goyal,STARRED,3
1964,224,Shri Piyush Goyal,UNSTARRED,38
1965,224,Shri Prabhat Jha,STARRED,3
1966,224,Shri Prabhat Jha,UNSTARRED,39
1967,224,Shri Prakash Javadekar,STARRED,7
1968,224,Shri Prakash Javadekar,UNSTARRED,39
1969,224,Shri Praveen Rashtrapal,STARRED,2
1970,224,Shri Praveen Rashtrapal,UNSTARRED,13
1971,224,Shri Pyarimohan Mohapatra,STARRED,1
1972,224,Shri Pyarimohan Mohapatra,UNSTARRED,3
1973,224,Shri Rajeev Chandrasekhar,STARRED,7
1974,224,Shri Rajeev Chandrasekhar,UNSTARRED,33
1975,224,Shri Rajiv Pratap Rudy,UNSTARRED,16
1976,224,Shri Rajkumar Dhoot,STARRED,3
1977,224,Shri Rajkumar Dhoot,UNSTARRED,41
1978,224,Shri Ram Chandra Prasad Singh,STARRED,4
1979,224,Shri Ram Chandra Prasad Singh,UNSTARRED,29
1980,224,Shri Ram Jethmalani,STARRED,6
1981,224,Shri Ram Jethmalani,UNSTARRED,25
1982,224,Shri Ram Kripal Yadav,STARRED,5
1983,224,Shri Ram Kripal Yadav,UNSTARRED,38
1984,224,Shri Ravi Shankar Prasad,STARRED,7
1985,224,Shri Ravi Shankar Prasad,UNSTARRED,30
1986,224,Shri S. Thangavelu,STARRED,2
1987,224,Shri S. Thangavelu,UNSTARRED,28
1988,224,Shri Sanjay Raut,STARRED,5
1989,224,Shri Sanjay Raut,UNSTARRED,37
1990,224,Shri Satyavrat Chaturvedi,STARRED,5
1991,224,Shri Satyavrat Chaturvedi,UNSTARRED,28
1992,224,Shri Shadi Lal Batra,STARRED,6
1993,224,Shri Shadi Lal Batra,UNSTARRED,32
1994,224,Shri Shantaram Naik,STARRED,1
1995,224,Shri Shantaram Naik,UNSTARRED,30
1996,224,Shri Sukhendu Sekhar Roy,UNSTARRED,3
1997,224,Shri T.K. Rangarajan,STARRED,4
1998,224,Shri T.K. Rangarajan,UNSTARRED,23
1999,224,Shri Tapan Kumar Sen,STARRED,1
2000,224,Shri Tapan Kumar Sen,UNSTARRED,5
2001,224,Shri Tarun Vijay,STARRED,2
2002,224,Shri Tarun Vijay,UNSTARRED,23
2003,224,Shri V. Hanumantha Rao,UNSTARRED,6
2004,224,Shri V.P. Singh Badnore,STARRED,1
2005,224,Shri V.P. Singh Badnore,UNSTARRED,6
2006,224,Shri Vijay Jawaharlal Darda,STARRED,5
2007,224,Shri Vijay Jawaharlal Darda,UNSTARRED,35
2008,224,Shri Y. S. Chowdary,STARRED,8
2009,224,Shri Y. S. Chowdary,UNSTARRED,24
2010,224,Smt. Bimla Kashyap Sood,UNSTARRED,8
2011,224,Smt. Gundu Sudharani,STARRED,2
2012,224,Smt. Gundu Sudharani,UNSTARRED,40
2013,224,Smt. Jharna Das Baidya,UNSTARRED,2
2014,224,Smt. Kusum Rai,STARRED,2
2015,224,Smt. Kusum Rai,UNSTARRED,36
2016,224,Smt. Naznin Faruque,STARRED,1
2017,224,Smt. Naznin Faruque,UNSTARRED,20
2018,224,Smt. Smriti Zubin Irani,STARRED,5
2019,224,Smt. Smriti Zubin Irani,UNSTARRED,26
2020,224,Smt. Viplove Thakur,STARRED,3
2021,224,Smt. Viplove Thakur,UNSTARRED,27
2022,225Part1,Chaudhary Birender Singh,UNSTARRED,4
2023,225Part1,DR. GYAN PRAKASH PILANIA,STARRED,2
2024,225Part1,DR. GYAN PRAKASH PILANIA,UNSTARRED,23
2025,225Part1,DR. JANARDHAN WAGHMARE,STARRED,2
2026,225Part1,DR. JANARDHAN WAGHMARE,UNSTARRED,27
2027,225Part1,DR. PRABHA THAKUR,STARRED,1
2028,225Part1,DR. PRABHA THAKUR,UNSTARRED,15
2029,225Part1,DR. YOGENDRA P. TRIVEDI,STARRED,1
2030,225Part1,DR. YOGENDRA P. TRIVEDI,UNSTARRED,13
2031,225Part1,Dr. Bhalchandra Mungekar,UNSTARRED,8
2032,225Part1,Dr. Chandan Mitra,UNSTARRED,5
2033,225Part1,Dr. E.M. Sudarsana Natchiappan,STARRED,1
2034,225Part1,Dr. E.M. Sudarsana Natchiappan,UNSTARRED,4
2035,225Part1,Dr. K.P. Ramalingam,STARRED,2
2036,225Part1,Dr. K.P. Ramalingam,UNSTARRED,23
2037,225Part1,Dr. K.V.P. Ramachandra Rao,UNSTARRED,4
2038,225Part1,Dr. T. Subbarami Reddy,STARRED,2
2039,225Part1,Dr. T. Subbarami Reddy,UNSTARRED,26
2040,225Part1,Dr. T.N. Seema,STARRED,2
2041,225Part1,Dr. T.N. Seema,UNSTARRED,17
2042,225Part1,Dr. Vijay Mallya,STARRED,1
2043,225Part1,Dr. Vijay Mallya,UNSTARRED,8
2044,225Part1,MS. SUSHILA TIRIYA,STARRED,3
2045,225Part1,MS. SUSHILA TIRIYA,UNSTARRED,11
2046,225Part1,Prof. P.J. Kurien,STARRED,2
2047,225Part1,Prof. P.J. Kurien,UNSTARRED,1
2048,225Part1,Prof. Saif-ud-Din Soz,STARRED,1
2049,225Part1,Prof. Saif-ud-Din Soz,UNSTARRED,7
2050,225Part1,SHRI A. ELAVARASAN,STARRED,3
2051,225Part1,SHRI A. ELAVARASAN,UNSTARRED,25
2052,225Part1,SHRI A.A. JINNAH,STARRED,1
2053,225Part1,SHRI A.A. JINNAH,UNSTARRED,21
2054,225Part1,SHRI B.S. GNANADESIKAN,UNSTARRED,7
2055,225Part1,SHRI BACHANI LEKHRAJ,UNSTARRED,1
2056,225Part1,SHRI BALAVANT ALIAS BAL APTE,STARRED,4
2057,225Part1,SHRI BALAVANT ALIAS BAL APTE,UNSTARRED,20
2058,225Part1,SHRI BHAGAT SINGH KOSHYARI,STARRED,2
2059,225Part1,SHRI BHAGAT SINGH KOSHYARI,UNSTARRED,19
2060,225Part1,SHRI BHARATSINH PRABHATSINH PARMAR,STARRED,4
2061,225Part1,SHRI BHARATSINH PRABHATSINH PARMAR,UNSTARRED,15
2062,225Part1,SHRI BIRENDRA PRASAD BAISHYA,STARRED,1
2063,225Part1,SHRI BIRENDRA PRASAD BAISHYA,UNSTARRED,22
2064,225Part1,SHRI GOVINDRAO ADIK,UNSTARRED,22
2065,225Part1,SHRI ISHWAR SINGH,STARRED,3
2066,225Part1,SHRI ISHWAR SINGH,UNSTARRED,15
2067,225Part1,SHRI JAI PRAKASH NARAYAN SINGH,STARRED,5
2068,225Part1,SHRI JAI PRAKASH NARAYAN SINGH,UNSTARRED,21
2069,225Part1,SHRI K.E. ISMAIL,STARRED,7
2070,225Part1,SHRI K.E. ISMAIL,UNSTARRED,12
2071,225Part1,SHRI KANJIBHAI PATEL,STARRED,1
2072,225Part1,SHRI KANJIBHAI PATEL,UNSTARRED,19
2073,225Part1,SHRI KANWAR DEEP SHARMA,STARRED,6
2074,225Part1,SHRI KANWAR DEEP SHARMA,UNSTARRED,11
2075,225Part1,SHRI KUMAR DEEPAK DAS,STARRED,1
2076,225Part1,SHRI KUMAR DEEPAK DAS,UNSTARRED,14
2077,225Part1,SHRI M.V. MYSURA REDDEY,STARRED,4
2078,225Part1,SHRI M.V. MYSURA REDDEY,UNSTARRED,23
2079,225Part1,SHRI MAHAVIR PRASAD,UNSTARRED,1
2080,225Part1,SHRI MAHENDRA MOHAN,STARRED,1
2081,225Part1,SHRI MAHENDRA MOHAN,UNSTARRED,23
2082,225Part1,SHRI MOHAN SINGH,STARRED,4
2083,225Part1,SHRI MOHAN SINGH,UNSTARRED,5
2084,225Part1,SHRI MOINUL HASSAN,UNSTARRED,16
2085,225Part1,SHRI N. BALAGANGA,STARRED,2
2086,225Part1,SHRI N. BALAGANGA,UNSTARRED,27
2087,225Part1,SHRI N.K. SINGH,UNSTARRED,24
2088,225Part1,SHRI NANDI YELLAIAH,UNSTARRED,11
2089,225Part1,SHRI NARAYAN SINGH KESARI,UNSTARRED,1
2090,225Part1,SHRI NARENDRA MOHAN,UNSTARRED,1
2091,225Part1,SHRI NATUJI HALAJI THAKOR,STARRED,5
2092,225Part1,SHRI NATUJI HALAJI THAKOR,UNSTARRED,22
2093,225Part1,SHRI P.R. RAJAN,UNSTARRED,1
2094,225Part1,SHRI PERVEZ HASHMI,STARRED,2
2095,225Part1,SHRI PERVEZ HASHMI,UNSTARRED,15
2096,225Part1,SHRI PRAMOD KUREEL,UNSTARRED,2
2097,225Part1,SHRI PRASANTA CHATTERJEE,STARRED,2
2098,225Part1,SHRI PRASANTA CHATTERJEE,UNSTARRED,11
2099,225Part1,SHRI R.C. SINGH,STARRED,1
2100,225Part1,SHRI R.C. SINGH,UNSTARRED,24
2101,225Part1,SHRI RAGHUNANDAN SHARMA,UNSTARRED,19
2102,225Part1,SHRI RAJ NATH SINGH,UNSTARRED,1
2103,225Part1,SHRI RAJNITI PRASAD,UNSTARRED,1
2104,225Part1,SHRI RAM DAS AGARWAL,STARRED,1
2105,225Part1,SHRI RAM DAS AGARWAL,UNSTARRED,5
2106,225Part1,SHRI RAM VILAS PASWAN,STARRED,1
2107,225Part1,SHRI RAM VILAS PASWAN,UNSTARRED,7
2108,225Part1,SHRI RAMA CHANDRA KHUNTIA,STARRED,5
2109,225Part1,SHRI RAMA CHANDRA KHUNTIA,UNSTARRED,19
2110,225Part1,SHRI RAMDAS AGARWAL,STARRED,1
2111,225Part1,SHRI RAMDAS AGARWAL,UNSTARRED,14
2112,225Part1,SHRI RANJITSINH VIJAYSINH MOHITE PATIL,UNSTARRED,1
2113,225Part1,SHRI RUDRA NARAYAN PANY,STARRED,3
2114,225Part1,SHRI RUDRA NARAYAN PANY,UNSTARRED,18
2115,225Part1,SHRI S. SIVASUBRAMANIAN,UNSTARRED,1
2116,225Part1,SHRI S.S. AHLUWALIA,STARRED,1
2117,225Part1,SHRI S.S. AHLUWALIA,UNSTARRED,6
2118,225Part1,SHRI SABIR ALI,STARRED,3
2119,225Part1,SHRI SABIR ALI,UNSTARRED,25
2120,225Part1,SHRI SAMAN PATHAK,UNSTARRED,1
2121,225Part1,SHRI SHANTA KUMAR,UNSTARRED,2
2122,225Part1,SHRI SHIVAJIRAO GIRIDHAR PATIL,UNSTARRED,1
2123,225Part1,SHRI SHIVANAND TIWARI,STARRED,4
2124,225Part1,SHRI SHIVANAND TIWARI,UNSTARRED,16
2125,225Part1,SHRI SHREEGOPAL VYAS,STARRED,4
2126,225Part1,SHRI SHREEGOPAL VYAS,UNSTARRED,21
2127,225Part1,SHRI SHYAMAL CHAKRABORTY,UNSTARRED,6
2128,225Part1,SHRI SYED AZEEZ PASHA,STARRED,4
2129,225Part1,SHRI SYED AZEEZ PASHA,UNSTARRED,22
2130,225Part1,SHRI T.M. SELVAGANAPATHI,STARRED,2
2131,225Part1,SHRI T.M. SELVAGANAPATHI,UNSTARRED,26
2132,225Part1,SHRI TARINI KANTA ROY,STARRED,1
2133,225Part1,SHRI TARINI KANTA ROY,UNSTARRED,2
2134,225Part1,SHRI TARIQ ANWAR,UNSTARRED,20
2135,225Part1,SHRI THOMAS SANGMA,UNSTARRED,3
2136,225Part1,SHRI UPENDRA KUSHWAHA,STARRED,3
2137,225Part1,SHRI UPENDRA KUSHWAHA,UNSTARRED,17
2138,225Part1,SHRI VASANTHI STANLEY,STARRED,6
2139,225Part1,SHRI VASANTHI STANLEY,UNSTARRED,17
2140,225Part1,SHRIMATI HEMA MALINI,STARRED,4
2141,225Part1,SHRIMATI HEMA MALINI,UNSTARRED,21
2142,225Part1,SHRIMATI MAYA SINGH,STARRED,1
2143,225Part1,SHRIMATI MAYA SINGH,UNSTARRED,21
2144,225Part1,SHRIMATI RENUBALA PRADHAN,STARRED,1
2145,225Part1,SHRIMATI RENUBALA PRADHAN,UNSTARRED,20
2146,225Part1,SHRIMATI T. RATNA BAI,STARRED,4
2147,225Part1,SHRIMATI T. RATNA BAI,UNSTARRED,26
2148,225Part1,Sardar Balwinder Singh Bhunder,STARRED,3
2149,225Part1,Sardar Balwinder Singh Bhunder,UNSTARRED,18
2150,225Part1,Sardar Sukhdev Singh Dhindsa,STARRED,4
2151,225Part1,Sardar Sukhdev Singh Dhindsa,UNSTARRED,9
2152,225Part1,Shri Ambeth Rajan,UNSTARRED,27
2153,225Part1,Shri Anil Madhav Dave,STARRED,2
2154,225Part1,Shri Anil Madhav Dave,UNSTARRED,16
2155,225Part1,Shri Ashk Ali Tak,STARRED,2
2156,225Part1,Shri Ashk Ali Tak,UNSTARRED,10
2157,225Part1,Shri Avinash Pande,UNSTARRED,1
2158,225Part1,Shri Avinash Rai Khanna,STARRED,2
2159,225Part1,Shri Avinash Rai Khanna,UNSTARRED,15
2160,225Part1,Shri Baishnab Parida,STARRED,8
2161,225Part1,Shri Baishnab Parida,UNSTARRED,20
2162,225Part1,Shri D. Raja,STARRED,3
2163,225Part1,Shri D. Raja,UNSTARRED,18
2164,225Part1,Shri Dhiraj Prasad Sahu,STARRED,1
2165,225Part1,Shri Dhiraj Prasad Sahu,UNSTARRED,9
2166,225Part1,Shri Dilipbhai Pandya,STARRED,4
2167,225Part1,Shri Dilipbhai Pandya,UNSTARRED,25
2168,225Part1,Shri G. N. Ratanpuri,STARRED,1
2169,225Part1,Shri G. N. Ratanpuri,UNSTARRED,11
2170,225Part1,Shri H.K. Dua,STARRED,1
2171,225Part1,Shri H.K. Dua,UNSTARRED,8
2172,225Part1,Shri Husain Dalwai,STARRED,3
2173,225Part1,Shri Husain Dalwai,UNSTARRED,25
2174,225Part1,Shri Ishwarlal Shankarlal Jain,STARRED,2
2175,225Part1,Shri Ishwarlal Shankarlal Jain,UNSTARRED,25
2176,225Part1,Shri Jesudasu Seelam,STARRED,1
2177,225Part1,Shri Jesudasu Seelam,UNSTARRED,5
2178,225Part1,Shri K.N. Balagopal,STARRED,3
2179,225Part1,Shri K.N. Balagopal,UNSTARRED,23
2180,225Part1,Shri Kaptan Singh Solanki,STARRED,2
2181,225Part1,Shri Kaptan Singh Solanki,UNSTARRED,17
2182,225Part1,Shri M. Venkaiah Naidu,UNSTARRED,6
2183,225Part1,Shri M.P. Achuthan,STARRED,4
2184,225Part1,Shri M.P. Achuthan,UNSTARRED,17
2185,225Part1,Shri Mani Shankar Aiyar,STARRED,3
2186,225Part1,Shri Mani Shankar Aiyar,UNSTARRED,10
2187,225Part1,Shri Meghraj Jain,STARRED,1
2188,225Part1,Shri Meghraj Jain,UNSTARRED,11
2189,225Part1,Shri Mohammed Adeeb,STARRED,4
2190,225Part1,Shri Mohammed Adeeb,UNSTARRED,28
2191,225Part1,Shri Mohd. Ali Khan,STARRED,3
2192,225Part1,Shri Mohd. Ali Khan,UNSTARRED,27
2193,225Part1,Shri Motilal Vora,STARRED,1
2194,225Part1,Shri Motilal Vora,UNSTARRED,22
2195,225Part1,Shri Nand Kumar Sai,STARRED,2
2196,225Part1,Shri Nand Kumar Sai,UNSTARRED,25
2197,225Part1,Shri Naresh Gujral,UNSTARRED,4
2198,225Part1,Shri Om Prakash Mathur,UNSTARRED,13
2199,225Part1,Shri Oscar Fernandes,UNSTARRED,1
2200,225Part1,Shri P. Bhattacharya,UNSTARRED,3
2201,225Part1,Shri P. Rajeeve,STARRED,6
2202,225Part1,Shri P. Rajeeve,UNSTARRED,19
2203,225Part1,Shri Pankaj Bora,STARRED,1
2204,225Part1,Shri Pankaj Bora,UNSTARRED,2
2205,225Part1,Shri Parimal Nathwani,STARRED,1
2206,225Part1,Shri Parimal Nathwani,UNSTARRED,26
2207,225Part1,Shri Parshottam Rupala,STARRED,1
2208,225Part1,Shri Parshottam Rupala,UNSTARRED,19
2209,225Part1,Shri Piyush Goyal,STARRED,4
2210,225Part1,Shri Piyush Goyal,UNSTARRED,26
2211,225Part1,Shri Prabhat Jha,STARRED,4
2212,225Part1,Shri Prabhat Jha,UNSTARRED,22
2213,225Part1,Shri Prakash Javadekar,STARRED,5
2214,225Part1,Shri Prakash Javadekar,UNSTARRED,22
2215,225Part1,Shri Praveen Rashtrapal,UNSTARRED,2
2216,225Part1,Shri Pyarimohan Mohapatra,STARRED,2
2217,225Part1,Shri Pyarimohan Mohapatra,UNSTARRED,4
2218,225Part1,Shri Rajeev Chandrasekhar,UNSTARRED,24
2219,225Part1,Shri Rajiv Pratap Rudy,STARRED,1
2220,225Part1,Shri Rajiv Pratap Rudy,UNSTARRED,13
2221,225Part1,Shri Rajkumar Dhoot,STARRED,4
2222,225Part1,Shri Rajkumar Dhoot,UNSTARRED,24
2223,225Part1,Shri Ram Chandra Prasad Singh,STARRED,1
2224,225Part1,Shri Ram Chandra Prasad Singh,UNSTARRED,20
2225,225Part1,Shri Ram Jethmalani,STARRED,2
2226,225Part1,Shri Ram Jethmalani,UNSTARRED,18
2227,225Part1,Shri Ram Kripal Yadav,STARRED,4
2228,225Part1,Shri Ram Kripal Yadav,UNSTARRED,16
2229,225Part1,Shri Ravi Shankar Prasad,STARRED,1
2230,225Part1,Shri Ravi Shankar Prasad,UNSTARRED,12
2231,225Part1,Shri S. Thangavelu,UNSTARRED,19
2232,225Part1,Shri Sanjay Raut,STARRED,6
2233,225Part1,Shri Sanjay Raut,UNSTARRED,22
2234,225Part1,Shri Shadi Lal Batra,STARRED,4
2235,225Part1,Shri Shadi Lal Batra,UNSTARRED,16
2236,225Part1,Shri Shantaram Naik,STARRED,1
2237,225Part1,Shri Shantaram Naik,UNSTARRED,2
2238,225Part1,Shri T.K. Rangarajan,UNSTARRED,10
2239,225Part1,Shri Tapan Kumar Sen,STARRED,1
2240,225Part1,Shri Tapan Kumar Sen,UNSTARRED,8
2241,225Part1,Shri Tarun Vijay,STARRED,4
2242,225Part1,Shri Tarun Vijay,UNSTARRED,22
2243,225Part1,Shri V. Hanumantha Rao,UNSTARRED,5
2244,225Part1,Shri Vijay Jawaharlal Darda,STARRED,3
2245,225Part1,Shri Vijay Jawaharlal Darda,UNSTARRED,21
2246,225Part1,Shri Y. S. Chowdary,STARRED,1
2247,225Part1,Shri Y. S. Chowdary,UNSTARRED,18
2248,225Part1,Smt. Bimla Kashyap Sood,STARRED,2
2249,225Part1,Smt. Bimla Kashyap Sood,UNSTARRED,13
2250,225Part1,Smt. Gundu Sudharani,STARRED,2
2251,225Part1,Smt. Gundu Sudharani,UNSTARRED,21
2252,225Part1,Smt. Jharna Das Baidya,UNSTARRED,2
2253,225Part1,Smt. Kanimozhi,STARRED,2
2254,225Part1,Smt. Kanimozhi,UNSTARRED,24
2255,225Part1,Smt. Kusum Rai,STARRED,2
2256,225Part1,Smt. Kusum Rai,UNSTARRED,24
2257,225Part1,Smt. Mohsina Kidwai,UNSTARRED,1
2258,225Part1,Smt. Naznin Faruque,STARRED,2
2259,225Part1,Smt. Naznin Faruque,UNSTARRED,25
2260,225Part1,Smt. Smriti Zubin Irani,STARRED,3
2261,225Part1,Smt. Smriti Zubin Irani,UNSTARRED,22
2262,225Part1,Smt. Viplove Thakur,STARRED,1
2263,225Part1,Smt. Viplove Thakur,UNSTARRED,16
2264,225Part2,Chaudhary Birender Singh,UNSTARRED,2
2265,225Part2,DR. GYAN PRAKASH PILANIA,UNSTARRED,45
2266,225Part2,DR. JANARDHAN WAGHMARE,STARRED,7
2267,225Part2,DR. JANARDHAN WAGHMARE,UNSTARRED,47
2268,225Part2,DR. PRABHA THAKUR,STARRED,5
2269,225Part2,DR. PRABHA THAKUR,UNSTARRED,29
2270,225Part2,DR. RAM PRAKASH,STARRED,3
2271,225Part2,DR. RAM PRAKASH,UNSTARRED,10
2272,225Part2,DR. YOGENDRA P. TRIVEDI,STARRED,6
2273,225Part2,DR. YOGENDRA P. TRIVEDI,UNSTARRED,26
2274,225Part2,Dr. Anil Kumar Sahani,STARRED,5
2275,225Part2,Dr. Anil Kumar Sahani,UNSTARRED,8
2276,225Part2,Dr. Bhalchandra Mungekar,STARRED,2
2277,225Part2,Dr. Bhalchandra Mungekar,UNSTARRED,22
2278,225Part2,Dr. C.P. Thakur,STARRED,3
2279,225Part2,Dr. C.P. Thakur,UNSTARRED,6
2280,225Part2,Dr. E.M. Sudarsana Natchiappan,UNSTARRED,2
2281,225Part2,Dr. K.P. Ramalingam,STARRED,3
2282,225Part2,Dr. K.P. Ramalingam,UNSTARRED,37
2283,225Part2,Dr. K.V.P. Ramachandra Rao,STARRED,5
2284,225Part2,Dr. K.V.P. Ramachandra Rao,UNSTARRED,24
2285,225Part2,Dr. Kanwar Deep Singh,STARRED,5
2286,225Part2,Dr. Kanwar Deep Singh,UNSTARRED,23
2287,225Part2,Dr. Najma A. Heptulla,UNSTARRED,2
2288,225Part2,Dr. Prabhakar Kore,STARRED,4
2289,225Part2,Dr. Prabhakar Kore,UNSTARRED,25
2290,225Part2,Dr. T. Subbarami Reddy,STARRED,3
2291,225Part2,Dr. T. Subbarami Reddy,UNSTARRED,48
2292,225Part2,Dr. T.N. Seema,STARRED,5
2293,225Part2,Dr. T.N. Seema,UNSTARRED,14
2294,225Part2,Dr. Vijay Mallya,STARRED,3
2295,225Part2,Dr. Vijay Mallya,UNSTARRED,28
2296,225Part2,Prof. P.J. Kurien,STARRED,1
2297,225Part2,Prof. P.J. Kurien,UNSTARRED,10
2298,225Part2,Prof. Saif-ud-Din Soz,STARRED,2
2299,225Part2,Prof. Saif-ud-Din Soz,UNSTARRED,9
2300,225Part2,SHRI A. ELAVARASAN,STARRED,9
2301,225Part2,SHRI A. ELAVARASAN,UNSTARRED,39
2302,225Part2,SHRI A.A. JINNAH,STARRED,1
2303,225Part2,SHRI A.A. JINNAH,UNSTARRED,19
2304,225Part2,SHRI B.S. GNANADESIKAN,UNSTARRED,9
2305,225Part2,SHRI BALBIR PUNJ,UNSTARRED,11
2306,225Part2,SHRI BHAGAT SINGH KOSHYARI,STARRED,3
2307,225Part2,SHRI BHAGAT SINGH KOSHYARI,UNSTARRED,35
2308,225Part2,SHRI BHARATKUMAR RAUT,UNSTARRED,4
2309,225Part2,SHRI BHARATSINH PRABHATSINH PARMAR,STARRED,7
2310,225Part2,SHRI BHARATSINH PRABHATSINH PARMAR,UNSTARRED,25
2311,225Part2,SHRI BIRABHADRA SINGH,UNSTARRED,1
2312,225Part2,SHRI BIRENDRA PRASAD BAISHYA,STARRED,3
